,Unnamed: 0,image_id,location,filename,datetime,frame_num,seq_id,category_id,category_name,datetime_obj,date,uid
8462,109662,8e1cced0-21bc-11ea-a13a-137349068a90,206,8e1cced0-21bc-11ea-a13a-137349068a90.jpg,2015-02-03 08:07:37.000,2,8e1cd074-21bc-11ea-a13a-137349068a90,163,lycaon pictus,2015-02-03 08:07:37,2015-02-03,test3_6551
3226,24610,8785d968-21bc-11ea-a13a-137349068a90,501,8785d968-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 10:53:01.000,19,30019046-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-19 10:53:01,2013-02-19,test3_6552
11442,153853,8adc853a-21bc-11ea-a13a-137349068a90,501,8adc853a-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:24:11.000,15,3022179e-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:24:11,2013-02-20,test3_6553
9883,128569,9161fdd6-21bc-11ea-a13a-137349068a90,501,9161fdd6-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 12:21:59.000,2,2fffbdac-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 12:21:59,2013-02-20,test3_6554
13514,190736,96692750-21bc-11ea-a13a-137349068a90,206,96692750-21bc-11ea-a13a-137349068a90.jpg,2015-02-07 16:22:50.000,1,966928fe-21bc-11ea-a13a-137349068a90,102,kobus ellipsiprymnus,2015-02-07 16:22:50,2015-02-07,test3_6555
1053,131655,957d398a-21bc-11ea-a13a-137349068a90,477,957d398a-21bc-11ea-a13a-137349068a90.jpg,2013-01-27 01:56:16.000,2,99475ffa-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2013-01-27 01:56:16,2013-01-27,test3_6556
372,40606,89374788-21bc-11ea-a13a-137349068a90,375,89374788-21bc-11ea-a13a-137349068a90.jpg,2013-02-24 12:16:42.000,2,981af3d0-21bc-11ea-a13a-137349068a90,96,aepyceros melampus,2013-02-24 12:16:42,2013-02-24,test3_6557
11775,160695,90b43c46-21bc-11ea-a13a-137349068a90,501,90b43c46-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:47:11.000,422,3021b290-7d42-11eb-8fb5-0242ac1c0002,103,phacochoerus africanus,2013-02-21 09:47:11,2013-02-21,test3_6558
1696,1257,972632b4-21bc-11ea-a13a-137349068a90,501,972632b4-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 11:29:31.000,26,2fff042a-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 11:29:31,2013-02-21,test3_6559
2146,7654,900b4b5e-21bc-11ea-a13a-137349068a90,501,900b4b5e-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 12:28:42.000,67,302530d2-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 12:28:42,2013-02-21,test3_6560
4468,45786,993bcd70-21bc-11ea-a13a-137349068a90,501,993bcd70-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 14:48:41.000,7,3026b4b6-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-19 14:48:41,2013-02-19,test3_6561
6776,82436,8af5f074-21bc-11ea-a13a-137349068a90,108,8af5f074-21bc-11ea-a13a-137349068a90.jpg,2013-02-06 15:21:51.000,1,96bc937c-21bc-11ea-a13a-137349068a90,258,acryllium vulturinum,2013-02-06 15:21:51,2013-02-06,test3_6562
7388,91931,8dc1ade8-21bc-11ea-a13a-137349068a90,501,8dc1ade8-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:37:42.000,316,30222838-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:37:42,2013-02-20,test3_6563
14251,202327,91fe107c-21bc-11ea-a13a-137349068a90,501,91fe107c-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 12:17:00.000,6,30232b7a-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 12:17:00,2013-02-21,test3_6564
6702,80770,8db23d9a-21bc-11ea-a13a-137349068a90,131,8db23d9a-21bc-11ea-a13a-137349068a90.jpg,2013-02-02 20:59:35.000,4,3029829a-7d42-11eb-8fb5-0242ac1c0002,110,syncerus caffer,2013-02-02 20:59:35,2013-02-02,test3_6565
6405,75702,8f831de2-21bc-11ea-a13a-137349068a90,499,8f831de2-21bc-11ea-a13a-137349068a90.jpg,2013-02-03 01:07:03.000,3,990558da-21bc-11ea-a13a-137349068a90,97,crocuta crocuta,2013-02-03 01:07:03,2013-02-03,test3_6566
2951,20515,9268d696-21bc-11ea-a13a-137349068a90,501,9268d696-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 10:14:35.000,6,302077ae-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 10:14:35,2013-02-19,test3_6567
9424,122520,98993bd2-21bc-11ea-a13a-137349068a90,501,98993bd2-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:18:10.000,16,302b16be-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 11:18:10,2013-02-19,test3_6568
9537,124232,8e41c82a-21bc-11ea-a13a-137349068a90,291,8e41c82a-21bc-11ea-a13a-137349068a90.jpg,2015-02-20 13:03:23.000,13,3028087a-7d42-11eb-8fb5-0242ac1c0002,72,ovis aries,2015-02-20 13:03:23,2015-02-20,test3_6569
13656,193419,8e595c1a-21bc-11ea-a13a-137349068a90,501,8e595c1a-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:53:31.000,21,30003246-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 10:53:31,2013-02-20,test3_6570
2812,17826,87b96184-21bc-11ea-a13a-137349068a90,501,87b96184-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 18:39:00.000,1,302ba28c-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 18:39:00,2013-02-20,test3_6571
1265,164943,910803ee-21bc-11ea-a13a-137349068a90,477,910803ee-21bc-11ea-a13a-137349068a90.jpg,2013-02-06 12:25:40.000,1,93bd6d36-21bc-11ea-a13a-137349068a90,97,crocuta crocuta,2013-02-06 12:25:40,2013-02-06,test3_6572
13201,185177,92ba816c-21bc-11ea-a13a-137349068a90,501,92ba816c-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:57:58.000,21,302e6fd0-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:57:58,2013-02-21,test3_6573
6094,70889,8f1df156-21bc-11ea-a13a-137349068a90,501,8f1df156-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 12:56:14.000,15,302d67ca-7d42-11eb-8fb5-0242ac1c0002,103,phacochoerus africanus,2013-02-20 12:56:14,2013-02-20,test3_6574
12018,164915,8a203664-21bc-11ea-a13a-137349068a90,501,8a203664-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:37:59.000,291,3001640e-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 11:37:59,2013-02-19,test3_6575
5167,56402,98f4d69a-21bc-11ea-a13a-137349068a90,291,98f4d69a-21bc-11ea-a13a-137349068a90.jpg,2015-02-15 14:08:55.000,7,30248420-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-15 14:08:55,2015-02-15,test3_6576
12129,166769,92f2ec50-21bc-11ea-a13a-137349068a90,540,92f2ec50-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 11:14:29.000,16,30220038-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-11 11:14:29,2015-02-11,test3_6577
8293,107056,89189090-21bc-11ea-a13a-137349068a90,501,89189090-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:38:02.000,335,30222b26-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:38:02,2013-02-20,test3_6578
1639,815,881be4ee-21bc-11ea-a13a-137349068a90,501,881be4ee-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:40:12.000,75,3021930a-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:40:12,2013-02-21,test3_6579
1882,3855,882ac932-21bc-11ea-a13a-137349068a90,131,882ac932-21bc-11ea-a13a-137349068a90.jpg,2013-02-07 07:13:21.000,9,3027ae0c-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-07 07:13:21,2013-02-07,test3_6580
14114,200164,8b51488e-21bc-11ea-a13a-137349068a90,501,8b51488e-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 11:59:10.000,9,97fde736-21bc-11ea-a13a-137349068a90,96,aepyceros melampus,2013-02-20 11:59:10,2013-02-20,test3_6581
8449,109318,95b7c3c0-21bc-11ea-a13a-137349068a90,501,95b7c3c0-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:40:30.000,382,30222da6-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 10:40:30,2013-02-20,test3_6582
13706,194158,968f0e98-21bc-11ea-a13a-137349068a90,501,968f0e98-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:13:29.000,8,30008e44-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 10:13:29,2013-02-21,test3_6583
1402,180102,9561d974-21bc-11ea-a13a-137349068a90,306,9561d974-21bc-11ea-a13a-137349068a90.jpg,2015-02-14 16:50:00.000,3,97a0ca6a-21bc-11ea-a13a-137349068a90,112,giraffa camelopardalis,2015-02-14 16:50:00,2015-02-14,test3_6584
407,49968,8f9cdd9a-21bc-11ea-a13a-137349068a90,328,8f9cdd9a-21bc-11ea-a13a-137349068a90.jpg,2015-02-03 23:20:45.000,1,8f9cdf16-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-03 23:20:45,2015-02-03,test3_6585
11892,162936,99345874-21bc-11ea-a13a-137349068a90,329,99345874-21bc-11ea-a13a-137349068a90.jpg,2015-02-11 09:02:15.000,10,302438a8-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2015-02-11 09:02:15,2015-02-11,test3_6586
5866,66655,8a1be79e-21bc-11ea-a13a-137349068a90,501,8a1be79e-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:49:26.000,522,3021bbd2-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:49:26,2013-02-21,test3_6587
7931,101591,8d2e624a-21bc-11ea-a13a-137349068a90,501,8d2e624a-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 14:49:13.000,34,3026b664-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-19 14:49:13,2013-02-19,test3_6588
682,91229,941bf6f8-21bc-11ea-a13a-137349068a90,306,941bf6f8-21bc-11ea-a13a-137349068a90.jpg,2015-02-04 22:01:49.000,3,98eb7a96-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-04 22:01:49,2015-02-04,test3_6589
7385,91928,8b674e68-21bc-11ea-a13a-137349068a90,501,8b674e68-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:37:39.000,313,30222838-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:37:39,2013-02-20,test3_6590
1685,1214,95fb8b78-21bc-11ea-a13a-137349068a90,108,95fb8b78-21bc-11ea-a13a-137349068a90.jpg,2013-01-31 18:02:27.000,1,95fb8d3a-21bc-11ea-a13a-137349068a90,96,aepyceros melampus,2013-01-31 18:02:27,2013-01-31,test3_6591
5913,67079,9754d498-21bc-11ea-a13a-137349068a90,501,9754d498-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 14:02:59.000,170,3025b21e-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-20 14:02:59,2013-02-20,test3_6592
6388,75235,97f4668e-21bc-11ea-a13a-137349068a90,501,97f4668e-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:35:07.000,258,30222518-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:35:07,2013-02-20,test3_6593
5130,56231,8fccba24-21bc-11ea-a13a-137349068a90,501,8fccba24-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:20:07.000,3,30282242-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 11:20:07,2013-02-19,test3_6594
12693,175512,95d563ee-21bc-11ea-a13a-137349068a90,501,95d563ee-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 12:13:26.000,14,302e15e4-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 12:13:26,2013-02-20,test3_6595
10288,136798,8d7e6754-21bc-11ea-a13a-137349068a90,501,8d7e6754-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 12:24:09.000,67,2fffc11c-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 12:24:09,2013-02-20,test3_6596
2493,11182,9313ac06-21bc-11ea-a13a-137349068a90,501,9313ac06-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 10:28:20.000,96,30256aca-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 10:28:20,2013-02-19,test3_6597
12284,169394,8976f1a8-21bc-11ea-a13a-137349068a90,501,8976f1a8-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:40:34.000,373,300167f6-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 11:40:34,2013-02-19,test3_6598
13567,191848,878e9a6c-21bc-11ea-a13a-137349068a90,501,878e9a6c-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:29:00.000,242,302adac8-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-19 11:29:00,2013-02-19,test3_6599
7951,102086,8aaec122-21bc-11ea-a13a-137349068a90,229,8aaec122-21bc-11ea-a13a-137349068a90.jpg,2015-02-02 11:54:22.000,1,943b5642-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-02 11:54:22,2015-02-02,test3_6600
4384,44899,89a7d32c-21bc-11ea-a13a-137349068a90,501,89a7d32c-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:39:21.000,42,30219058-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:39:21,2013-02-21,test3_6601
3649,32104,8c5b1d9a-21bc-11ea-a13a-137349068a90,501,8c5b1d9a-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:50:04.000,147,3023e5ba-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 10:50:04,2013-02-21,test3_6602
465,57537,8b03f80e-21bc-11ea-a13a-137349068a90,306,8b03f80e-21bc-11ea-a13a-137349068a90.jpg,2015-02-20 17:42:13.000,11,30025c6a-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2015-02-20 17:42:13,2015-02-20,test3_6603
1436,185264,8713f046-21bc-11ea-a13a-137349068a90,477,8713f046-21bc-11ea-a13a-137349068a90.jpg,2013-01-23 05:30:13.000,2,98f0cb7c-21bc-11ea-a13a-137349068a90,97,crocuta crocuta,2013-01-23 05:30:13,2013-01-23,test3_6604
363,39909,893ecc2e-21bc-11ea-a13a-137349068a90,278,893ecc2e-21bc-11ea-a13a-137349068a90.jpg,2015-02-20 11:35:31.000,3,30270e34-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-20 11:35:31,2015-02-20,test3_6605
11297,151564,8a8e5900-21bc-11ea-a13a-137349068a90,501,8a8e5900-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 14:02:36.000,156,3025b11a-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-20 14:02:36,2013-02-20,test3_6606
4290,43212,92190eea-21bc-11ea-a13a-137349068a90,302,92190eea-21bc-11ea-a13a-137349068a90.jpg,2013-01-31 10:01:07.000,29,2ffed036-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-01-31 10:01:07,2013-01-31,test3_6607
8252,106482,8682303e-21bc-11ea-a13a-137349068a90,501,8682303e-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:48:40.000,7,30248b0a-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 10:48:40,2013-02-20,test3_6608
2679,14758,8e0fbc54-21bc-11ea-a13a-137349068a90,501,8e0fbc54-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:52:04.000,240,3023ea92-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 10:52:04,2013-02-21,test3_6609
8406,108555,86bd5452-21bc-11ea-a13a-137349068a90,501,86bd5452-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:38:49.000,28,30218e6e-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:38:49,2013-02-21,test3_6610
2611,13318,909c0766-21bc-11ea-a13a-137349068a90,501,909c0766-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 07:19:05.000,60,3025c45c-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-21 07:19:05,2013-02-21,test3_6611
11014,147632,877a67c2-21bc-11ea-a13a-137349068a90,501,877a67c2-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:53:23.000,22,3027ab32-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:53:23,2013-02-21,test3_6612
12139,167096,96e79bda-21bc-11ea-a13a-137349068a90,291,96e79bda-21bc-11ea-a13a-137349068a90.jpg,2015-02-23 13:19:05.000,6,98eddaca-21bc-11ea-a13a-137349068a90,72,ovis aries,2015-02-23 13:19:05,2015-02-23,test3_6613
2265,8838,94de53ce-21bc-11ea-a13a-137349068a90,501,94de53ce-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:46:37.000,5,30272a72-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 10:46:37,2013-02-20,test3_6614
2247,8498,87c7cdc8-21bc-11ea-a13a-137349068a90,53,87c7cdc8-21bc-11ea-a13a-137349068a90.jpg,2015-02-08 08:09:39.000,12,302ff1ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2015-02-08 08:09:39,2015-02-08,test3_6615
2463,10774,8d7f2b44-21bc-11ea-a13a-137349068a90,501,8d7f2b44-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 10:12:37.000,5,302d24c2-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 10:12:37,2013-02-19,test3_6616
4883,52118,955a3dfe-21bc-11ea-a13a-137349068a90,501,955a3dfe-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:26:29.000,111,302ad3ca-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-19 11:26:29,2013-02-19,test3_6617
6125,71674,97358fc0-21bc-11ea-a13a-137349068a90,501,97358fc0-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:45:06.000,287,3021a61a-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 09:45:06,2013-02-21,test3_6618
1602,518,983034f2-21bc-11ea-a13a-137349068a90,291,983034f2-21bc-11ea-a13a-137349068a90.jpg,2015-02-24 08:04:20.000,1,9830368c-21bc-11ea-a13a-137349068a90,96,aepyceros melampus,2015-02-24 08:04:20,2015-02-24,test3_6619
4276,43158,88757e78-21bc-11ea-a13a-137349068a90,501,88757e78-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:57:31.000,365,3023f122-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 10:57:31,2013-02-21,test3_6620
7458,93535,86fe96b0-21bc-11ea-a13a-137349068a90,53,86fe96b0-21bc-11ea-a13a-137349068a90.jpg,2015-02-13 02:37:02.000,2,92ae7a5c-21bc-11ea-a13a-137349068a90,268,hippopotamus amphibius,2015-02-13 02:37:02,2015-02-13,test3_6621
8816,114450,8e4f8488-21bc-11ea-a13a-137349068a90,329,8e4f8488-21bc-11ea-a13a-137349068a90.jpg,2015-02-18 09:55:33.000,35,3029dde4-7d42-11eb-8fb5-0242ac1c0002,115,madoqua guentheri,2015-02-18 09:55:33,2015-02-18,test3_6622
3541,30870,8ff5e76e-21bc-11ea-a13a-137349068a90,501,8ff5e76e-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 14:02:25.000,145,3025b098-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-20 14:02:25,2013-02-20,test3_6623
4489,46172,91325ea0-21bc-11ea-a13a-137349068a90,501,91325ea0-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:58:49.000,394,3023f294-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-21 10:58:49,2013-02-21,test3_6624
10264,136505,8fa839e2-21bc-11ea-a13a-137349068a90,501,8fa839e2-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 12:25:25.000,103,2fffc31a-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 12:25:25,2013-02-20,test3_6625
4312,43744,8b607fa2-21bc-11ea-a13a-137349068a90,501,8b607fa2-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 10:27:32.000,27,30256782-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-19 10:27:32,2013-02-19,test3_6626
2137,7516,883d7672-21bc-11ea-a13a-137349068a90,489,883d7672-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 00:55:11.000,7,98df6828-21bc-11ea-a13a-137349068a90,94,hyaena hyaena,2013-02-19 00:55:11,2013-02-19,test3_6627
10460,139392,96140b62-21bc-11ea-a13a-137349068a90,501,96140b62-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 13:39:25.000,44,30250b70-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 13:39:25,2013-02-21,test3_6628
3566,31024,8a0cca52-21bc-11ea-a13a-137349068a90,501,8a0cca52-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 09:47:30.000,454,3021b61e-7d42-11eb-8fb5-0242ac1c0002,103,phacochoerus africanus,2013-02-21 09:47:30,2013-02-21,test3_6629
7963,102109,976d4cda-21bc-11ea-a13a-137349068a90,501,976d4cda-21bc-11ea-a13a-137349068a90.jpg,2013-02-22 08:20:38.000,10,2ffdc8da-7d42-11eb-8fb5-0242ac1c0002,258,acryllium vulturinum,2013-02-22 08:20:38,2013-02-22,test3_6630
13611,192271,921e9306-21bc-11ea-a13a-137349068a90,501,921e9306-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 09:09:28.000,33,302d8908-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 09:09:28,2013-02-20,test3_6631
3685,32725,8815dc98-21bc-11ea-a13a-137349068a90,501,8815dc98-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 12:26:05.000,124,2fffc432-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 12:26:05,2013-02-20,test3_6632
9263,120743,8b0f0b18-21bc-11ea-a13a-137349068a90,501,8b0f0b18-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 12:20:54.000,25,302a353c-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-19 12:20:54,2013-02-19,test3_6633
7832,99825,8d06df86-21bc-11ea-a13a-137349068a90,501,8d06df86-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 07:37:35.000,4,9925c372-21bc-11ea-a13a-137349068a90,96,aepyceros melampus,2013-02-21 07:37:35,2013-02-21,test3_6634
9760,127339,8f03616a-21bc-11ea-a13a-137349068a90,501,8f03616a-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 11:32:39.000,35,2ffdbfd4-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-19 11:32:39,2013-02-19,test3_6635
7387,91930,87470076-21bc-11ea-a13a-137349068a90,501,87470076-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:37:41.000,315,30222838-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:37:41,2013-02-20,test3_6636
4515,46822,9083ca16-21bc-11ea-a13a-137349068a90,291,9083ca16-21bc-11ea-a13a-137349068a90.jpg,2015-02-09 07:18:05.000,1,94622448-21bc-11ea-a13a-137349068a90,115,madoqua guentheri,2015-02-09 07:18:05,2015-02-09,test3_6637
11695,158675,97572d74-21bc-11ea-a13a-137349068a90,501,97572d74-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:41:36.000,402,30222e96-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-20 10:41:36,2013-02-20,test3_6638
4267,43063,912201c2-21bc-11ea-a13a-137349068a90,501,912201c2-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:00:49.000,35,30275c22-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 10:00:49,2013-02-21,test3_6639
331,37070,8e646fce-21bc-11ea-a13a-137349068a90,306,8e646fce-21bc-11ea-a13a-137349068a90.jpg,2015-02-08 10:07:58.000,32,30300048-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2015-02-08 10:07:58,2015-02-08,test3_6640
11405,153107,87471c6e-21bc-11ea-a13a-137349068a90,501,87471c6e-21bc-11ea-a13a-137349068a90.jpg,2013-02-21 10:51:00.000,189,3023e7e0-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-21 10:51:00,2013-02-21,test3_6641
6279,73798,97c002b8-21bc-11ea-a13a-137349068a90,501,97c002b8-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 10:59:28.000,27,302bb592-7d42-11eb-8fb5-0242ac1c0002,78,papio anubis,2013-02-19 10:59:28,2013-02-19,test3_6642
5845,66490,872878a4-21bc-11ea-a13a-137349068a90,501,872878a4-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 14:05:52.000,44,302cbc58-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 14:05:52,2013-02-19,test3_6643
5897,66909,907a5e90-21bc-11ea-a13a-137349068a90,501,907a5e90-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 10:33:05.000,205,3022222a-7d42-11eb-8fb5-0242ac1c0002,96,aepyceros melampus,2013-02-20 10:33:05,2013-02-20,test3_6644
8887,116069,883343b4-21bc-11ea-a13a-137349068a90,140,883343b4-21bc-11ea-a13a-137349068a90.jpg,2015-02-21 16:47:35.000,6,965d62ee-21bc-11ea-a13a-137349068a90,286,xerus rutilus,2015-02-21 16:47:35,2015-02-21,test3_6645
1063,133269,8a7c070a-21bc-11ea-a13a-137349068a90,306,8a7c070a-21bc-11ea-a13a-137349068a90.jpg,2015-02-23 08:01:54.000,93,2fffd968-7d42-11eb-8fb5-0242ac1c0002,111,equus quagga,2015-02-23 08:01:54,2015-02-23,test3_6646
12748,177410,87b9de20-21bc-11ea-a13a-137349068a90,501,87b9de20-21bc-11ea-a13a-137349068a90.jpg,2013-02-20 13:52:59.000,235,302654bc-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-20 13:52:59,2013-02-20,test3_6647
2753,16446,920a4fae-21bc-11ea-a13a-137349068a90,499,920a4fae-21bc-11ea-a13a-137349068a90.jpg,2013-02-06 11:26:25.000,16,302e0f18-7d42-11eb-8fb5-0242ac1c0002,71,bos taurus,2013-02-06 11:26:25,2013-02-06,test3_6648
11103,148804,9359fc7e-21bc-11ea-a13a-137349068a90,501,9359fc7e-21bc-11ea-a13a-137349068a90.jpg,2013-02-19 14:08:11.000,25,2ffe4832-7d42-11eb-8fb5-0242ac1c0002,90,loxodonta africana,2013-02-19 14:08:11,2013-02-19,test3_6649
